feature,importance
project_key_QUICKSTEP,0.0
project_key_PYLUCENE,0.0
project_key_MINDEXER,0.0
project_key_MFHTML5,0.0
project_key_DOXIATOOLS,0.0
project_key_RIPPLE,0.0
project_key_DROIDS,0.0
project_key_DTACLOUD,0.0
project_key_DVSL,0.0
project_key_DIRGROOVY,0.0
project_key_DIRSHARED,0.0
project_key_DIRTSEC,0.0
project_key_DISCOVERY,0.0
project_key_MFCOMMONS,0.0
project_key_SAMOA,0.0
project_key_PB,0.0
project_key_PHOTARK,0.0
project_key_PIRK,0.0
project_key_POLYGENE,0.0
project_key_PORTLETBRIDGE,0.0
project_key_POSTAGE,0.0
project_key_PRC,0.0
project_key_PROTOCOLS,0.0
project_key_PROVISIONR,0.0
project_key_PROXY,0.0
issue_type_Requirement,0.0
project_key_AMQCLI,0.0
project_key_ANAKIA,0.0
project_key_ADDR,0.0
project_key_ALOIS,0.0
project_key_OPENAZ,0.0
project_key_OMID,0.0
project_key_OEP,0.0
project_key_OCM,0.0
project_key_NEMO,0.0
project_key_NUVEM,0.0
project_key_LAUNCHER,0.0
project_key_COTTON,0.0
project_key_MAVIBOT,0.0
project_key_SITE,0.0
project_key_SB,0.0
project_key_SAVAN,0.0
project_key_MANT,0.0
project_key_MASFRES,0.0
project_key_SAND,0.0
project_key_OPENWIRE,0.0
project_key_DBF,0.0
project_key_CXFXJC,0.0
project_key_STOMP,0.0
project_key_STATISTICS,0.0
project_key_FEEDPARSER,0.0
project_key_FINCN,0.0
project_key_MDOCCK,0.0
project_key_MDOAP,0.0
project_key_GBUILD,0.0
project_key_LOG4PHP,0.0
project_key_LOKAHI,0.0
project_key_CRAIL,0.0
project_key_CRYPTO,0.0
project_key_CSV,0.0
project_key_FORTRESS,0.0
project_key_LCN4C,0.0
project_key_MPATCH,0.0
project_key_MPDF,0.0
project_key_MTOOLCHAINS,0.0
project_key_MSTAGE,0.0
project_key_MXNET,0.0
project_key_MYFACESTEST,0.0
project_key_MYNEWTDOC,0.0
project_key_MVERIFIER,0.0
project_key_JUNEAU,0.0
project_key_JXPATH,0.0
project_key_KALUMET,0.0
project_key_KAND,0.0
project_key_KATO,0.0
project_key_KITTY,0.0
project_key_SUBMARINE,0.0
project_key_NEETHI,0.0
project_key_SUPERSET,0.0
project_key_TASHI,0.0
project_key_TENTACLES,0.0
project_key_TEXEN,0.0
project_key_STONEHENGE,0.0
project_key_CLOWNFISH,0.0
project_key_CMDA,0.0
project_key_STEVE,0.0
project_key_COCOON3,0.0
project_key_CONCERTED,0.0
project_key_MJDEPRSCAN,0.0
project_key_MJDEPS,0.0
project_key_MJMOD,0.0
project_key_MLINKCHECK,0.0
project_key_MODELER,0.0
project_key_FUNCTOR,0.0
project_key_EWS,0.0
project_key_ESCIMO,0.0
project_key_TRANSACTION,0.0
project_key_CHAINSAW,0.0
project_key_CHAIN,0.0
project_key_CENTRAL,0.0
project_key_GEOMETRY,0.0
project_key_GEARPUMP,0.0
project_key_JDKIM,0.0
project_key_JCS,0.0
project_key_TILESSHOW,0.0
project_key_TILESSHARED,0.0
project_key_TSIK,0.0
project_key_TST,0.0
project_key_MJARSIGNER,0.0
project_key_MSCMPUB,0.0
project_key_WHIMSY,0.0
project_key_WEAVER,0.0
